"","participant","exp","language","step_cont","response","l1","l2","step_std"
"36117","5fefa6ca19762831d10054bc","stops","hungarian",40,1,"Spanish","English",1.57492443301227
"36118","5fefa6ca19762831d10054bc","stops","hungarian",-15,0,"Spanish","English",-1.06401952558544
"36119","5fefa6ca19762831d10054bc","stops","hungarian",-25,0,"Spanish","English",-1.54382751805776
"36120","5fefa6ca19762831d10054bc","stops","hungarian",45,1,"Spanish","English",1.81482842924842
"36121","5fefa6ca19762831d10054bc","stops","hungarian",-35,0,"Spanish","English",-2.02363551053007
"36122","5fefa6ca19762831d10054bc","stops","hungarian",5,1,"Spanish","English",-0.104403540640822
"36123","5fefa6ca19762831d10054bc","stops","hungarian",20,1,"Spanish","English",0.615308448067646
"36124","5fefa6ca19762831d10054bc","stops","hungarian",15,1,"Spanish","English",0.37540445183149
"36125","5fefa6ca19762831d10054bc","stops","hungarian",30,0,"Spanish","English",1.09511644053996
"36126","5fefa6ca19762831d10054bc","stops","hungarian",10,1,"Spanish","English",0.135500455595334
"36127","5fefa6ca19762831d10054bc","stops","hungarian",-20,0,"Spanish","English",-1.3039235218216
"36128","5fefa6ca19762831d10054bc","stops","hungarian",25,0,"Spanish","English",0.855212444303801
"36129","5fefa6ca19762831d10054bc","stops","hungarian",50,1,"Spanish","English",2.05473242548458
"36130","5fefa6ca19762831d10054bc","stops","hungarian",-35,0,"Spanish","English",-2.02363551053007
"36131","5fefa6ca19762831d10054bc","stops","hungarian",30,0,"Spanish","English",1.09511644053996
"36132","5fefa6ca19762831d10054bc","stops","hungarian",-15,0,"Spanish","English",-1.06401952558544
"36133","5fefa6ca19762831d10054bc","stops","hungarian",-20,0,"Spanish","English",-1.3039235218216
"36134","5fefa6ca19762831d10054bc","stops","hungarian",-10,0,"Spanish","English",-0.824115529349289
"36135","5fefa6ca19762831d10054bc","stops","hungarian",20,1,"Spanish","English",0.615308448067646
"36136","5fefa6ca19762831d10054bc","stops","hungarian",-25,0,"Spanish","English",-1.54382751805776
"36137","5fefa6ca19762831d10054bc","stops","hungarian",50,1,"Spanish","English",2.05473242548458
"36138","5fefa6ca19762831d10054bc","stops","hungarian",-5,0,"Spanish","English",-0.584211533113133
"36139","5fefa6ca19762831d10054bc","stops","hungarian",40,1,"Spanish","English",1.57492443301227
"36140","5fefa6ca19762831d10054bc","stops","hungarian",-30,0,"Spanish","English",-1.78373151429391
"36141","5fefa6ca19762831d10054bc","stops","hungarian",25,1,"Spanish","English",0.855212444303801
"36142","5fefa6ca19762831d10054bc","stops","hungarian",5,1,"Spanish","English",-0.104403540640822
"36143","5fefa6ca19762831d10054bc","stops","hungarian",10,1,"Spanish","English",0.135500455595334
"36144","5fefa6ca19762831d10054bc","stops","hungarian",15,1,"Spanish","English",0.37540445183149
"36145","5fefa6ca19762831d10054bc","stops","hungarian",35,1,"Spanish","English",1.33502043677611
"36146","5fefa6ca19762831d10054bc","stops","hungarian",45,1,"Spanish","English",1.81482842924842
"36147","60069526535f9aa0acab5ba3","vowels","hungarian",10,1,"Spanish","English",0.135500455595334
"36148","60069526535f9aa0acab5ba3","vowels","hungarian",1,0,"Spanish","English",-0.296326737629746
"36149","60069526535f9aa0acab5ba3","vowels","hungarian",11,1,"Spanish","English",0.183481254842565
"36150","60069526535f9aa0acab5ba3","vowels","hungarian",3,0,"Spanish","English",-0.200365139135284
"36151","60069526535f9aa0acab5ba3","vowels","hungarian",8,1,"Spanish","English",0.0395388571008718
"36152","60069526535f9aa0acab5ba3","vowels","hungarian",2,0,"Spanish","English",-0.248345938382515
"36153","60069526535f9aa0acab5ba3","vowels","hungarian",7,1,"Spanish","English",-0.0084419421463593
"36154","60069526535f9aa0acab5ba3","vowels","hungarian",9,1,"Spanish","English",0.087519656348103
"36155","60069526535f9aa0acab5ba3","vowels","hungarian",4,0,"Spanish","English",-0.152384339888053
"36156","60069526535f9aa0acab5ba3","vowels","hungarian",6,1,"Spanish","English",-0.0564227413935904
"36157","60069526535f9aa0acab5ba3","vowels","hungarian",5,1,"Spanish","English",-0.104403540640822
"36158","60069526535f9aa0acab5ba3","vowels","hungarian",7,1,"Spanish","English",-0.0084419421463593
"36159","60069526535f9aa0acab5ba3","vowels","hungarian",11,1,"Spanish","English",0.183481254842565
"36160","60069526535f9aa0acab5ba3","vowels","hungarian",2,0,"Spanish","English",-0.248345938382515
"36161","60069526535f9aa0acab5ba3","vowels","hungarian",9,1,"Spanish","English",0.087519656348103
"36162","60069526535f9aa0acab5ba3","vowels","hungarian",3,0,"Spanish","English",-0.200365139135284
"36163","60069526535f9aa0acab5ba3","vowels","hungarian",4,0,"Spanish","English",-0.152384339888053
"36164","60069526535f9aa0acab5ba3","vowels","hungarian",10,1,"Spanish","English",0.135500455595334
"36165","60069526535f9aa0acab5ba3","vowels","hungarian",6,1,"Spanish","English",-0.0564227413935904
"36166","60069526535f9aa0acab5ba3","vowels","hungarian",5,0,"Spanish","English",-0.104403540640822
"36167","60069526535f9aa0acab5ba3","vowels","hungarian",1,0,"Spanish","English",-0.296326737629746
"36168","60069526535f9aa0acab5ba3","vowels","hungarian",8,1,"Spanish","English",0.0395388571008718
"36169","60069526535f9aa0acab5ba3","vowels","hungarian",5,0,"Spanish","English",-0.104403540640822
"36170","60069526535f9aa0acab5ba3","vowels","hungarian",11,1,"Spanish","English",0.183481254842565
"36171","60069526535f9aa0acab5ba3","vowels","hungarian",4,0,"Spanish","English",-0.152384339888053
"36172","60069526535f9aa0acab5ba3","vowels","hungarian",8,1,"Spanish","English",0.0395388571008718
"36173","60069526535f9aa0acab5ba3","vowels","hungarian",10,1,"Spanish","English",0.135500455595334
"36174","60069526535f9aa0acab5ba3","vowels","hungarian",9,1,"Spanish","English",0.087519656348103
"36175","60069526535f9aa0acab5ba3","vowels","hungarian",7,1,"Spanish","English",-0.0084419421463593
"36176","60069526535f9aa0acab5ba3","vowels","hungarian",2,0,"Spanish","English",-0.248345938382515
"36177","60069526535f9aa0acab5ba3","vowels","hungarian",3,0,"Spanish","English",-0.200365139135284
"36178","60069526535f9aa0acab5ba3","vowels","hungarian",1,0,"Spanish","English",-0.296326737629746
"36179","60069526535f9aa0acab5ba3","vowels","hungarian",6,1,"Spanish","English",-0.0564227413935904
"36180","60069526535f9aa0acab5ba3","vowels","hungarian",9,1,"Spanish","English",0.087519656348103
"36181","60069526535f9aa0acab5ba3","vowels","hungarian",11,1,"Spanish","English",0.183481254842565
"36182","60069526535f9aa0acab5ba3","vowels","hungarian",6,1,"Spanish","English",-0.0564227413935904
"36183","60069526535f9aa0acab5ba3","vowels","hungarian",8,1,"Spanish","English",0.0395388571008718
"36184","60069526535f9aa0acab5ba3","vowels","hungarian",3,0,"Spanish","English",-0.200365139135284
"36185","60069526535f9aa0acab5ba3","vowels","hungarian",5,0,"Spanish","English",-0.104403540640822
"36186","60069526535f9aa0acab5ba3","vowels","hungarian",1,0,"Spanish","English",-0.296326737629746
"36187","60069526535f9aa0acab5ba3","vowels","hungarian",2,0,"Spanish","English",-0.248345938382515
"36188","60069526535f9aa0acab5ba3","vowels","hungarian",4,1,"Spanish","English",-0.152384339888053
"36189","60069526535f9aa0acab5ba3","vowels","hungarian",7,1,"Spanish","English",-0.0084419421463593
"36190","60069526535f9aa0acab5ba3","vowels","hungarian",10,1,"Spanish","English",0.135500455595334
"36191","60069526535f9aa0acab5ba3","vowels","hungarian",1,0,"Spanish","English",-0.296326737629746
"36192","60069526535f9aa0acab5ba3","vowels","hungarian",6,1,"Spanish","English",-0.0564227413935904
"36193","60069526535f9aa0acab5ba3","vowels","hungarian",3,0,"Spanish","English",-0.200365139135284
"36194","60069526535f9aa0acab5ba3","vowels","hungarian",10,1,"Spanish","English",0.135500455595334
"36195","60069526535f9aa0acab5ba3","vowels","hungarian",5,0,"Spanish","English",-0.104403540640822
"36196","60069526535f9aa0acab5ba3","vowels","hungarian",9,1,"Spanish","English",0.087519656348103
"36197","60069526535f9aa0acab5ba3","vowels","hungarian",11,1,"Spanish","English",0.183481254842565
"36198","60069526535f9aa0acab5ba3","vowels","hungarian",2,0,"Spanish","English",-0.248345938382515
"36199","60069526535f9aa0acab5ba3","vowels","hungarian",4,1,"Spanish","English",-0.152384339888053
"36200","60069526535f9aa0acab5ba3","vowels","hungarian",7,0,"Spanish","English",-0.0084419421463593
"36201","60069526535f9aa0acab5ba3","vowels","hungarian",8,1,"Spanish","English",0.0395388571008718
"36202","60069526535f9aa0acab5ba3","stops","hungarian",30,1,"Spanish","English",1.09511644053996
"36203","60069526535f9aa0acab5ba3","stops","hungarian",10,1,"Spanish","English",0.135500455595334
"36204","60069526535f9aa0acab5ba3","stops","hungarian",-20,0,"Spanish","English",-1.3039235218216
"36205","60069526535f9aa0acab5ba3","stops","hungarian",-15,0,"Spanish","English",-1.06401952558544
"36206","60069526535f9aa0acab5ba3","stops","hungarian",-25,0,"Spanish","English",-1.54382751805776
"36207","60069526535f9aa0acab5ba3","stops","hungarian",25,1,"Spanish","English",0.855212444303801
"36208","60069526535f9aa0acab5ba3","stops","hungarian",15,1,"Spanish","English",0.37540445183149
"36209","60069526535f9aa0acab5ba3","stops","hungarian",40,0,"Spanish","English",1.57492443301227
"36210","60069526535f9aa0acab5ba3","stops","hungarian",-5,0,"Spanish","English",-0.584211533113133
"36211","60069526535f9aa0acab5ba3","stops","hungarian",20,0,"Spanish","English",0.615308448067646
"36212","60069526535f9aa0acab5ba3","stops","hungarian",45,1,"Spanish","English",1.81482842924842
"36213","60069526535f9aa0acab5ba3","stops","hungarian",35,1,"Spanish","English",1.33502043677611
"36214","60069526535f9aa0acab5ba3","stops","hungarian",-10,0,"Spanish","English",-0.824115529349289
"36215","60069526535f9aa0acab5ba3","stops","hungarian",-30,0,"Spanish","English",-1.78373151429391
"36216","60069526535f9aa0acab5ba3","stops","hungarian",5,1,"Spanish","English",-0.104403540640822
"36217","60069526535f9aa0acab5ba3","stops","hungarian",-35,0,"Spanish","English",-2.02363551053007
"36218","60069526535f9aa0acab5ba3","stops","hungarian",50,1,"Spanish","English",2.05473242548458
"36219","60069526535f9aa0acab5ba3","stops","hungarian",5,1,"Spanish","English",-0.104403540640822
"36220","60069526535f9aa0acab5ba3","stops","hungarian",40,0,"Spanish","English",1.57492443301227
"36221","60069526535f9aa0acab5ba3","stops","hungarian",-20,0,"Spanish","English",-1.3039235218216
"36222","60069526535f9aa0acab5ba3","stops","hungarian",-30,0,"Spanish","English",-1.78373151429391
"36223","60069526535f9aa0acab5ba3","stops","hungarian",-35,0,"Spanish","English",-2.02363551053007
"36224","60069526535f9aa0acab5ba3","stops","hungarian",10,1,"Spanish","English",0.135500455595334
"36225","60069526535f9aa0acab5ba3","stops","hungarian",50,0,"Spanish","English",2.05473242548458
"36226","60069526535f9aa0acab5ba3","stops","hungarian",-15,0,"Spanish","English",-1.06401952558544
"36227","60069526535f9aa0acab5ba3","stops","hungarian",45,1,"Spanish","English",1.81482842924842
"36228","60069526535f9aa0acab5ba3","stops","hungarian",20,1,"Spanish","English",0.615308448067646
"36229","60069526535f9aa0acab5ba3","stops","hungarian",25,1,"Spanish","English",0.855212444303801
"36230","60069526535f9aa0acab5ba3","stops","hungarian",15,1,"Spanish","English",0.37540445183149
"36231","60069526535f9aa0acab5ba3","stops","hungarian",35,1,"Spanish","English",1.33502043677611
"36232","60069526535f9aa0acab5ba3","stops","hungarian",30,0,"Spanish","English",1.09511644053996
"36233","60069526535f9aa0acab5ba3","stops","hungarian",-25,0,"Spanish","English",-1.54382751805776
"36234","60069526535f9aa0acab5ba3","stops","hungarian",-5,0,"Spanish","English",-0.584211533113133
"36235","60069526535f9aa0acab5ba3","stops","hungarian",-10,0,"Spanish","English",-0.824115529349289
"36236","60069526535f9aa0acab5ba3","stops","hungarian",45,0,"Spanish","English",1.81482842924842
"36237","60069526535f9aa0acab5ba3","stops","hungarian",40,0,"Spanish","English",1.57492443301227
"36238","60069526535f9aa0acab5ba3","stops","hungarian",50,0,"Spanish","English",2.05473242548458
"36239","60069526535f9aa0acab5ba3","stops","hungarian",10,1,"Spanish","English",0.135500455595334
"36240","60069526535f9aa0acab5ba3","stops","hungarian",-25,0,"Spanish","English",-1.54382751805776
"36241","60069526535f9aa0acab5ba3","stops","hungarian",-10,1,"Spanish","English",-0.824115529349289
"36242","60069526535f9aa0acab5ba3","stops","hungarian",-35,0,"Spanish","English",-2.02363551053007
"36243","60069526535f9aa0acab5ba3","stops","hungarian",-30,0,"Spanish","English",-1.78373151429391
"36244","60069526535f9aa0acab5ba3","stops","hungarian",25,1,"Spanish","English",0.855212444303801
"36245","60069526535f9aa0acab5ba3","stops","hungarian",15,1,"Spanish","English",0.37540445183149
"36246","60069526535f9aa0acab5ba3","stops","hungarian",-15,0,"Spanish","English",-1.06401952558544
"36247","60069526535f9aa0acab5ba3","stops","hungarian",20,1,"Spanish","English",0.615308448067646
"36248","60069526535f9aa0acab5ba3","stops","hungarian",-5,1,"Spanish","English",-0.584211533113133
"36249","60069526535f9aa0acab5ba3","stops","hungarian",30,1,"Spanish","English",1.09511644053996
"36250","60069526535f9aa0acab5ba3","stops","hungarian",-20,0,"Spanish","English",-1.3039235218216
"36251","60069526535f9aa0acab5ba3","stops","hungarian",5,1,"Spanish","English",-0.104403540640822
"36252","60069526535f9aa0acab5ba3","stops","hungarian",35,1,"Spanish","English",1.33502043677611
"36253","60069526535f9aa0acab5ba3","stops","hungarian",10,1,"Spanish","English",0.135500455595334
"36254","60069526535f9aa0acab5ba3","stops","hungarian",45,0,"Spanish","English",1.81482842924842
"36255","60069526535f9aa0acab5ba3","stops","hungarian",-30,0,"Spanish","English",-1.78373151429391
"36256","60069526535f9aa0acab5ba3","stops","hungarian",25,0,"Spanish","English",0.855212444303801
"36257","60069526535f9aa0acab5ba3","stops","hungarian",-5,1,"Spanish","English",-0.584211533113133
"36258","60069526535f9aa0acab5ba3","stops","hungarian",20,0,"Spanish","English",0.615308448067646
"36259","60069526535f9aa0acab5ba3","stops","hungarian",-25,0,"Spanish","English",-1.54382751805776
"36260","60069526535f9aa0acab5ba3","stops","hungarian",-15,0,"Spanish","English",-1.06401952558544
"36261","60069526535f9aa0acab5ba3","stops","hungarian",50,1,"Spanish","English",2.05473242548458
"36262","60069526535f9aa0acab5ba3","stops","hungarian",15,1,"Spanish","English",0.37540445183149
"36263","60069526535f9aa0acab5ba3","stops","hungarian",-10,0,"Spanish","English",-0.824115529349289
"36264","60069526535f9aa0acab5ba3","stops","hungarian",40,1,"Spanish","English",1.57492443301227
"36265","60069526535f9aa0acab5ba3","stops","hungarian",35,0,"Spanish","English",1.33502043677611
"36266","60069526535f9aa0acab5ba3","stops","hungarian",-35,1,"Spanish","English",-2.02363551053007
"36267","60069526535f9aa0acab5ba3","stops","hungarian",-20,0,"Spanish","English",-1.3039235218216
"36268","60069526535f9aa0acab5ba3","stops","hungarian",30,1,"Spanish","English",1.09511644053996
"36269","60069526535f9aa0acab5ba3","stops","hungarian",5,1,"Spanish","English",-0.104403540640822
"36270","60069526535f9aa0acab5ba3","stops","hungarian",-25,0,"Spanish","English",-1.54382751805776
"36271","60069526535f9aa0acab5ba3","stops","hungarian",40,1,"Spanish","English",1.57492443301227
"36272","60069526535f9aa0acab5ba3","stops","hungarian",-35,0,"Spanish","English",-2.02363551053007
"36273","60069526535f9aa0acab5ba3","stops","hungarian",10,1,"Spanish","English",0.135500455595334
"36274","60069526535f9aa0acab5ba3","stops","hungarian",-20,0,"Spanish","English",-1.3039235218216
"36275","60069526535f9aa0acab5ba3","stops","hungarian",30,0,"Spanish","English",1.09511644053996
"36276","60069526535f9aa0acab5ba3","stops","hungarian",25,1,"Spanish","English",0.855212444303801
"36277","60069526535f9aa0acab5ba3","stops","hungarian",5,1,"Spanish","English",-0.104403540640822
"36278","60069526535f9aa0acab5ba3","stops","hungarian",20,0,"Spanish","English",0.615308448067646
"36279","60069526535f9aa0acab5ba3","stops","hungarian",-10,0,"Spanish","English",-0.824115529349289
"36280","60069526535f9aa0acab5ba3","stops","hungarian",45,1,"Spanish","English",1.81482842924842
"36281","60069526535f9aa0acab5ba3","stops","hungarian",-5,0,"Spanish","English",-0.584211533113133
"36282","60069526535f9aa0acab5ba3","stops","hungarian",-15,0,"Spanish","English",-1.06401952558544
"36283","60069526535f9aa0acab5ba3","stops","hungarian",35,1,"Spanish","English",1.33502043677611
"36284","60069526535f9aa0acab5ba3","stops","hungarian",50,0,"Spanish","English",2.05473242548458
"36285","60069526535f9aa0acab5ba3","stops","hungarian",-30,0,"Spanish","English",-1.78373151429391
"36286","60069526535f9aa0acab5ba3","stops","hungarian",15,1,"Spanish","English",0.37540445183149
"36287","5f00962ef7b0241ae371d912","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36288","5f00962ef7b0241ae371d912","vowels","english",9,1,"Spanish","English",0.087519656348103
"36289","5f00962ef7b0241ae371d912","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36290","5f00962ef7b0241ae371d912","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36291","5f00962ef7b0241ae371d912","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36292","5f00962ef7b0241ae371d912","vowels","english",10,1,"Spanish","English",0.135500455595334
"36293","5f00962ef7b0241ae371d912","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36294","5f00962ef7b0241ae371d912","vowels","english",11,1,"Spanish","English",0.183481254842565
"36295","5f00962ef7b0241ae371d912","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36296","5f00962ef7b0241ae371d912","vowels","english",6,0,"Spanish","English",-0.0564227413935904
"36297","5f00962ef7b0241ae371d912","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36298","5f00962ef7b0241ae371d912","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36299","5f00962ef7b0241ae371d912","vowels","english",6,0,"Spanish","English",-0.0564227413935904
"36300","5f00962ef7b0241ae371d912","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36301","5f00962ef7b0241ae371d912","vowels","english",9,1,"Spanish","English",0.087519656348103
"36302","5f00962ef7b0241ae371d912","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36303","5f00962ef7b0241ae371d912","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36304","5f00962ef7b0241ae371d912","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36305","5f00962ef7b0241ae371d912","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36306","5f00962ef7b0241ae371d912","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36307","5f00962ef7b0241ae371d912","vowels","english",11,1,"Spanish","English",0.183481254842565
"36308","5f00962ef7b0241ae371d912","vowels","english",10,1,"Spanish","English",0.135500455595334
"36309","5f00962ef7b0241ae371d912","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36310","5f00962ef7b0241ae371d912","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"36311","5f00962ef7b0241ae371d912","vowels","english",9,1,"Spanish","English",0.087519656348103
"36312","5f00962ef7b0241ae371d912","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36313","5f00962ef7b0241ae371d912","vowels","english",11,1,"Spanish","English",0.183481254842565
"36314","5f00962ef7b0241ae371d912","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36315","5f00962ef7b0241ae371d912","vowels","english",10,1,"Spanish","English",0.135500455595334
"36316","5f00962ef7b0241ae371d912","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36317","5f00962ef7b0241ae371d912","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36318","5f00962ef7b0241ae371d912","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36319","5f00962ef7b0241ae371d912","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36320","5f00962ef7b0241ae371d912","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36321","5f00962ef7b0241ae371d912","vowels","english",11,1,"Spanish","English",0.183481254842565
"36322","5f00962ef7b0241ae371d912","vowels","english",5,1,"Spanish","English",-0.104403540640822
"36323","5f00962ef7b0241ae371d912","vowels","english",9,1,"Spanish","English",0.087519656348103
"36324","5f00962ef7b0241ae371d912","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36325","5f00962ef7b0241ae371d912","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36326","5f00962ef7b0241ae371d912","vowels","english",7,1,"Spanish","English",-0.0084419421463593
"36327","5f00962ef7b0241ae371d912","vowels","english",10,1,"Spanish","English",0.135500455595334
"36328","5f00962ef7b0241ae371d912","vowels","english",6,1,"Spanish","English",-0.0564227413935904
"36329","5f00962ef7b0241ae371d912","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36330","5f00962ef7b0241ae371d912","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36331","5f00962ef7b0241ae371d912","vowels","english",3,0,"Spanish","English",-0.200365139135284
"36332","5f00962ef7b0241ae371d912","vowels","english",6,0,"Spanish","English",-0.0564227413935904
"36333","5f00962ef7b0241ae371d912","vowels","english",4,0,"Spanish","English",-0.152384339888053
"36334","5f00962ef7b0241ae371d912","vowels","english",9,0,"Spanish","English",0.087519656348103
"36335","5f00962ef7b0241ae371d912","vowels","english",1,0,"Spanish","English",-0.296326737629746
"36336","5f00962ef7b0241ae371d912","vowels","english",2,0,"Spanish","English",-0.248345938382515
"36337","5f00962ef7b0241ae371d912","vowels","english",7,0,"Spanish","English",-0.0084419421463593
"36338","5f00962ef7b0241ae371d912","vowels","english",5,0,"Spanish","English",-0.104403540640822
"36339","5f00962ef7b0241ae371d912","vowels","english",10,1,"Spanish","English",0.135500455595334
"36340","5f00962ef7b0241ae371d912","vowels","english",8,1,"Spanish","English",0.0395388571008718
"36341","5f00962ef7b0241ae371d912","vowels","english",11,1,"Spanish","English",0.183481254842565
"36342","5f00962ef7b0241ae371d912","stops","english",10,1,"Spanish","English",0.135500455595334
"36343","5f00962ef7b0241ae371d912","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36344","5f00962ef7b0241ae371d912","stops","english",25,1,"Spanish","English",0.855212444303801
"36345","5f00962ef7b0241ae371d912","stops","english",5,1,"Spanish","English",-0.104403540640822
"36346","5f00962ef7b0241ae371d912","stops","english",45,1,"Spanish","English",1.81482842924842
"36347","5f00962ef7b0241ae371d912","stops","english",30,1,"Spanish","English",1.09511644053996
"36348","5f00962ef7b0241ae371d912","stops","english",-10,1,"Spanish","English",-0.824115529349289
"36349","5f00962ef7b0241ae371d912","stops","english",35,1,"Spanish","English",1.33502043677611
"36350","5f00962ef7b0241ae371d912","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36351","5f00962ef7b0241ae371d912","stops","english",-20,0,"Spanish","English",-1.3039235218216
"36352","5f00962ef7b0241ae371d912","stops","english",15,0,"Spanish","English",0.37540445183149
"36353","5f00962ef7b0241ae371d912","stops","english",20,0,"Spanish","English",0.615308448067646
"36354","5f00962ef7b0241ae371d912","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36355","5f00962ef7b0241ae371d912","stops","english",-15,0,"Spanish","English",-1.06401952558544
"36356","5f00962ef7b0241ae371d912","stops","english",40,0,"Spanish","English",1.57492443301227
"36357","5f00962ef7b0241ae371d912","stops","english",50,1,"Spanish","English",2.05473242548458
"36358","5f00962ef7b0241ae371d912","stops","english",-5,1,"Spanish","English",-0.584211533113133
"36359","5f00962ef7b0241ae371d912","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36360","5f00962ef7b0241ae371d912","stops","english",20,1,"Spanish","English",0.615308448067646
"36361","5f00962ef7b0241ae371d912","stops","english",-15,0,"Spanish","English",-1.06401952558544
"36362","5f00962ef7b0241ae371d912","stops","english",5,1,"Spanish","English",-0.104403540640822
"36363","5f00962ef7b0241ae371d912","stops","english",-30,1,"Spanish","English",-1.78373151429391
"36364","5f00962ef7b0241ae371d912","stops","english",30,1,"Spanish","English",1.09511644053996
"36365","5f00962ef7b0241ae371d912","stops","english",35,0,"Spanish","English",1.33502043677611
"36366","5f00962ef7b0241ae371d912","stops","english",40,0,"Spanish","English",1.57492443301227
"36367","5f00962ef7b0241ae371d912","stops","english",45,0,"Spanish","English",1.81482842924842
"36368","5f00962ef7b0241ae371d912","stops","english",10,0,"Spanish","English",0.135500455595334
"36369","5f00962ef7b0241ae371d912","stops","english",-10,0,"Spanish","English",-0.824115529349289
"36370","5f00962ef7b0241ae371d912","stops","english",50,0,"Spanish","English",2.05473242548458
"36371","5f00962ef7b0241ae371d912","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36372","5f00962ef7b0241ae371d912","stops","english",-20,0,"Spanish","English",-1.3039235218216
"36373","5f00962ef7b0241ae371d912","stops","english",-5,0,"Spanish","English",-0.584211533113133
"36374","5f00962ef7b0241ae371d912","stops","english",25,1,"Spanish","English",0.855212444303801
"36375","5f00962ef7b0241ae371d912","stops","english",15,1,"Spanish","English",0.37540445183149
"36376","5f00962ef7b0241ae371d912","stops","english",25,1,"Spanish","English",0.855212444303801
"36377","5f00962ef7b0241ae371d912","stops","english",-15,1,"Spanish","English",-1.06401952558544
"36378","5f00962ef7b0241ae371d912","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36379","5f00962ef7b0241ae371d912","stops","english",10,1,"Spanish","English",0.135500455595334
"36380","5f00962ef7b0241ae371d912","stops","english",40,1,"Spanish","English",1.57492443301227
"36381","5f00962ef7b0241ae371d912","stops","english",-5,0,"Spanish","English",-0.584211533113133
"36382","5f00962ef7b0241ae371d912","stops","english",35,0,"Spanish","English",1.33502043677611
"36383","5f00962ef7b0241ae371d912","stops","english",5,0,"Spanish","English",-0.104403540640822
"36384","5f00962ef7b0241ae371d912","stops","english",-20,1,"Spanish","English",-1.3039235218216
"36385","5f00962ef7b0241ae371d912","stops","english",-35,0,"Spanish","English",-2.02363551053007
"36386","5f00962ef7b0241ae371d912","stops","english",-10,0,"Spanish","English",-0.824115529349289
"36387","5f00962ef7b0241ae371d912","stops","english",15,1,"Spanish","English",0.37540445183149
"36388","5f00962ef7b0241ae371d912","stops","english",45,1,"Spanish","English",1.81482842924842
"36389","5f00962ef7b0241ae371d912","stops","english",50,1,"Spanish","English",2.05473242548458
"36390","5f00962ef7b0241ae371d912","stops","english",30,1,"Spanish","English",1.09511644053996
"36391","5f00962ef7b0241ae371d912","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36392","5f00962ef7b0241ae371d912","stops","english",20,0,"Spanish","English",0.615308448067646
"36393","5f00962ef7b0241ae371d912","stops","english",-10,0,"Spanish","English",-0.824115529349289
"36394","5f00962ef7b0241ae371d912","stops","english",35,0,"Spanish","English",1.33502043677611
"36395","5f00962ef7b0241ae371d912","stops","english",-35,1,"Spanish","English",-2.02363551053007
"36396","5f00962ef7b0241ae371d912","stops","english",40,0,"Spanish","English",1.57492443301227
"36397","5f00962ef7b0241ae371d912","stops","english",25,0,"Spanish","English",0.855212444303801
"36398","5f00962ef7b0241ae371d912","stops","english",50,0,"Spanish","English",2.05473242548458
"36399","5f00962ef7b0241ae371d912","stops","english",-30,0,"Spanish","English",-1.78373151429391
"36400","5f00962ef7b0241ae371d912","stops","english",15,0,"Spanish","English",0.37540445183149
"36401","5f00962ef7b0241ae371d912","stops","english",45,0,"Spanish","English",1.81482842924842
"36402","5f00962ef7b0241ae371d912","stops","english",10,0,"Spanish","English",0.135500455595334
"36403","5f00962ef7b0241ae371d912","stops","english",5,0,"Spanish","English",-0.104403540640822
"36404","5f00962ef7b0241ae371d912","stops","english",-5,0,"Spanish","English",-0.584211533113133
"36405","5f00962ef7b0241ae371d912","stops","english",-25,0,"Spanish","English",-1.54382751805776
"36406","5f00962ef7b0241ae371d912","stops","english",-15,0,"Spanish","English",-1.06401952558544
